datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,hour,times,jitter_times,Weekday
2012-04-14 16:00:00,夏,0,0,陰天,26.24,31.06,27,23.9994,253,329,582,16,2018-01-16T16:00:00Z,2018-01-16T16:18:00Z,Sat
2012-04-14 17:00:00,夏,0,0,陰天,25.42,31.06,33,16.9979,251,309,560,17,2018-01-16T17:00:00Z,2018-01-16T17:23:00Z,Sat
2012-04-14 18:00:00,夏,0,0,陰天,25.42,31.06,35,15.0013,197,284,481,18,2018-01-16T18:00:00Z,2018-01-16T18:12:00Z,Sat
2012-04-14 19:00:00,夏,0,0,陰天,24.6,31.06,40,11.0014,163,296,459,19,2018-01-16T19:00:00Z,2018-01-16T19:50:00Z,Sat
2012-04-14 20:00:00,夏,0,0,陰天,22.96,26.515,46,8.9981,112,209,321,20,2018-01-16T20:00:00Z,2018-01-16T20:18:00Z,Sat
2012-04-14 21:00:00,夏,0,0,陰天,22.96,26.515,43,8.9981,53,167,220,21,2018-01-16T21:00:00Z,2018-01-16T21:20:00Z,Sat
2012-04-14 22:00:00,夏,0,0,陰天,22.14,25.76,52,11.0014,64,148,212,22,2018-01-16T22:00:00Z,2018-01-16T22:40:00Z,Sat
2012-04-14 23:00:00,夏,0,0,陰天,22.14,25.76,56,12.998,45,151,196,23,2018-01-16T23:00:00Z,2018-01-16T23:32:00Z,Sat
2012-04-15 00:00:00,夏,0,0,陰天,22.14,25.76,56,12.998,30,94,124,0,2018-01-17T00:00:00Z,2018-01-17T00:07:00Z,Sun
2012-04-15 01:00:00,夏,0,0,陰天,22.14,25.76,56,11.0014,17,89,106,1,2018-01-17T01:00:00Z,2018-01-17T01:43:00Z,Sun
2012-04-15 02:00:00,夏,0,0,陰天,22.14,25.76,56,7.0015,20,54,74,2,2018-01-17T02:00:00Z,2018-01-17T02:24:00Z,Sun
2012-04-15 03:00:00,夏,0,0,陰天,21.32,25,59,8.9981,18,27,45,3,2018-01-17T03:00:00Z,2018-01-17T03:08:00Z,Sun
2012-04-15 04:00:00,夏,0,0,陰天,22.14,25.76,52,0,2,10,12,4,2018-01-17T04:00:00Z,2018-01-17T04:48:00Z,Sun
2012-04-15 05:00:00,夏,0,0,出太陽,20.5,24.24,68,11.0014,4,6,10,5,2018-01-17T05:00:00Z,2018-01-17T05:53:00Z,Sun
2012-04-15 06:00:00,夏,0,0,出太陽,20.5,24.24,63,8.9981,5,11,16,6,2018-01-17T06:00:00Z,2018-01-17T06:55:00Z,Sun
2012-04-15 07:00:00,夏,0,0,出太陽,20.5,24.24,63,7.0015,16,30,46,7,2018-01-17T07:00:00Z,2018-01-17T07:48:00Z,Sun
2012-04-15 08:00:00,夏,0,0,出太陽,21.32,25,59,0,33,64,97,8,2018-01-17T08:00:00Z,2018-01-17T08:27:00Z,Sun
2012-04-15 09:00:00,夏,0,0,出太陽,22.14,25.76,56,15.0013,97,154,251,9,2018-01-17T09:00:00Z,2018-01-17T09:53:00Z,Sun
2012-04-15 10:00:00,夏,0,0,出太陽,23.78,27.275,53,15.0013,186,235,421,10,2018-01-17T10:00:00Z,2018-01-17T10:19:00Z,Sun
2012-04-15 11:00:00,夏,0,0,出太陽,25.42,31.06,46,19.9995,227,301,528,11,2018-01-17T11:00:00Z,2018-01-17T11:20:00Z,Sun
2012-04-15 12:00:00,夏,0,0,出太陽,26.24,31.06,44,19.0012,275,360,635,12,2018-01-17T12:00:00Z,2018-01-17T12:41:00Z,Sun
2012-04-15 13:00:00,夏,0,0,出太陽,27.06,31.06,44,19.0012,298,383,681,13,2018-01-17T13:00:00Z,2018-01-17T13:04:00Z,Sun
2012-04-15 14:00:00,夏,0,0,出太陽,28.7,31.82,39,19.0012,282,346,628,14,2018-01-17T14:00:00Z,2018-01-17T14:31:00Z,Sun
2012-04-15 15:00:00,夏,0,0,出太陽,28.7,31.82,39,26.0027,266,351,617,15,2018-01-17T15:00:00Z,2018-01-17T15:41:00Z,Sun
2012-04-15 16:00:00,夏,0,0,出太陽,29.52,32.575,39,23.9994,286,330,616,16,2018-01-16T16:00:00Z,2018-01-16T16:42:00Z,Sun
2012-04-15 17:00:00,夏,0,0,出太陽,28.7,31.82,42,22.0028,262,361,623,17,2018-01-16T17:00:00Z,2018-01-16T17:43:00Z,Sun
2012-04-15 18:00:00,夏,0,0,出太陽,28.7,31.82,42,16.9979,184,295,479,18,2018-01-16T18:00:00Z,2018-01-16T18:56:00Z,Sun
2012-04-15 19:00:00,夏,0,0,出太陽,28.7,31.82,42,16.9979,114,265,379,19,2018-01-16T19:00:00Z,2018-01-16T19:59:00Z,Sun
2012-04-15 20:00:00,夏,0,0,出太陽,26.24,31.06,50,15.0013,86,205,291,20,2018-01-16T20:00:00Z,2018-01-16T20:22:00Z,Sun
2012-04-15 21:00:00,夏,0,0,出太陽,25.42,31.06,57,16.9979,76,153,229,21,2018-01-16T21:00:00Z,2018-01-16T21:56:00Z,Sun
2012-04-15 22:00:00,夏,0,0,出太陽,27.88,31.82,44,23.9994,37,97,134,22,2018-01-16T22:00:00Z,2018-01-16T22:34:00Z,Sun
2012-04-15 23:00:00,夏,0,0,出太陽,27.06,31.06,50,26.0027,25,65,90,23,2018-01-16T23:00:00Z,2018-01-16T23:19:00Z,Sun
2012-04-16 00:00:00,夏,1,0,出太陽,26.24,31.06,53,22.0028,15,26,41,0,2018-01-17T00:00:00Z,2018-01-17T00:06:00Z,Mon
2012-04-16 01:00:00,夏,1,0,出太陽,25.42,30.305,61,23.9994,7,21,28,1,2018-01-17T01:00:00Z,2018-01-17T01:09:00Z,Mon
2012-04-16 02:00:00,夏,1,0,出太陽,24.6,30.305,64,16.9979,5,9,14,2,2018-01-17T02:00:00Z,2018-01-17T02:08:00Z,Mon
2012-04-16 03:00:00,夏,1,0,出太陽,23.78,27.275,68,12.998,3,5,8,3,2018-01-17T03:00:00Z,2018-01-17T03:43:00Z,Mon
2012-04-16 04:00:00,夏,1,0,出太陽,22.14,25.76,77,15.0013,0,6,6,4,2018-01-17T04:00:00Z,2018-01-17T04:16:00Z,Mon
2012-04-16 05:00:00,夏,1,0,出太陽,22.14,25.76,77,15.0013,4,34,38,5,2018-01-17T05:00:00Z,2018-01-17T05:58:00Z,Mon
2012-04-16 06:00:00,夏,1,0,出太陽,21.32,25,83,11.0014,10,123,133,6,2018-01-17T06:00:00Z,2018-01-17T06:22:00Z,Mon
2012-04-16 07:00:00,夏,1,0,出太陽,21.32,25,83,8.9981,20,367,387,7,2018-01-17T07:00:00Z,2018-01-17T07:07:00Z,Mon
2012-04-16 08:00:00,夏,1,0,陰天,22.96,26.515,83,11.0014,48,549,597,8,2018-01-17T08:00:00Z,2018-01-17T08:08:00Z,Mon
2012-04-16 09:00:00,夏,1,0,出太陽,25.42,30.305,69,15.0013,59,238,297,9,2018-01-17T09:00:00Z,2018-01-17T09:13:00Z,Mon
2012-04-16 10:00:00,夏,1,0,出太陽,25.42,30.305,69,16.9979,75,149,224,10,2018-01-17T10:00:00Z,2018-01-17T10:52:00Z,Mon
2012-04-16 11:00:00,夏,1,0,出太陽,26.24,30.305,65,16.9979,115,136,251,11,2018-01-17T11:00:00Z,2018-01-17T11:57:00Z,Mon
2012-04-16 12:00:00,夏,1,0,出太陽,27.88,31.82,57,16.9979,75,196,271,12,2018-01-17T12:00:00Z,2018-01-17T12:11:00Z,Mon
2012-04-16 13:00:00,夏,1,0,出太陽,30.34,33.335,45,19.9995,79,184,263,13,2018-01-17T13:00:00Z,2018-01-17T13:57:00Z,Mon
2012-04-16 14:00:00,夏,1,0,出太陽,31.16,34.09,45,22.0028,105,183,288,14,2018-01-17T14:00:00Z,2018-01-17T14:15:00Z,Mon
2012-04-16 15:00:00,夏,1,0,出太陽,32.8,34.85,33,30.0026,81,194,275,15,2018-01-17T15:00:00Z,2018-01-17T15:34:00Z,Mon
2012-04-16 16:00:00,夏,1,0,出太陽,32.8,34.85,33,31.0009,92,266,358,16,2018-01-16T16:00:00Z,2018-01-16T16:07:00Z,Mon
2012-04-16 17:00:00,夏,1,0,出太陽,32.8,34.85,33,26.0027,111,601,712,17,2018-01-16T17:00:00Z,2018-01-16T17:03:00Z,Mon
2012-04-16 18:00:00,夏,1,0,出太陽,32.8,34.85,31,26.0027,87,589,676,18,2018-01-16T18:00:00Z,2018-01-16T18:26:00Z,Mon
2012-04-16 19:00:00,夏,1,0,出太陽,31.16,33.335,35,26.0027,61,461,522,19,2018-01-16T19:00:00Z,2018-01-16T19:17:00Z,Mon
2012-04-16 20:00:00,夏,1,0,出太陽,30.34,32.575,37,19.9995,48,327,375,20,2018-01-16T20:00:00Z,2018-01-16T20:24:00Z,Mon
2012-04-16 21:00:00,夏,1,0,出太陽,27.88,31.82,51,16.9979,39,232,271,21,2018-01-16T21:00:00Z,2018-01-16T21:52:00Z,Mon
2012-04-16 22:00:00,夏,1,0,出太陽,27.88,31.82,51,16.9979,35,179,214,22,2018-01-16T22:00:00Z,2018-01-16T22:42:00Z,Mon
2012-04-16 23:00:00,夏,1,0,出太陽,28.7,31.82,45,19.9995,24,97,121,23,2018-01-16T23:00:00Z,2018-01-16T23:58:00Z,Mon
2012-04-17 00:00:00,夏,0,1,出太陽,27.06,31.06,54,12.998,10,33,43,0,2018-01-17T00:00:00Z,2018-01-17T00:00:00Z,Tues
2012-04-17 01:00:00,夏,0,1,出太陽,26.24,31.06,57,11.0014,6,5,11,1,2018-01-17T01:00:00Z,2018-01-17T01:29:00Z,Tues
2012-04-17 02:00:00,夏,0,1,出太陽,22.96,26.515,83,7.0015,1,3,4,2,2018-01-17T02:00:00Z,2018-01-17T02:21:00Z,Tues
2012-04-17 03:00:00,夏,0,1,出太陽,22.96,26.515,83,6.0032,0,6,6,3,2018-01-17T03:00:00Z,2018-01-17T03:16:00Z,Tues
2012-04-17 04:00:00,夏,0,1,出太陽,27.06,31.06,44,15.0013,3,6,9,4,2018-01-17T04:00:00Z,2018-01-17T04:17:00Z,Tues
2012-04-17 05:00:00,夏,0,1,出太陽,24.6,31.06,53,16.9979,1,29,30,5,2018-01-17T05:00:00Z,2018-01-17T05:37:00Z,Tues
2012-04-17 06:00:00,夏,0,1,出太陽,24.6,31.06,46,16.9979,8,136,144,6,2018-01-17T06:00:00Z,2018-01-17T06:50:00Z,Tues
2012-04-17 07:00:00,夏,0,1,出太陽,24.6,31.06,43,16.9979,18,443,461,7,2018-01-17T07:00:00Z,2018-01-17T07:33:00Z,Tues
2012-04-17 08:00:00,夏,0,1,出太陽,24.6,31.06,43,15.0013,42,631,673,8,2018-01-17T08:00:00Z,2018-01-17T08:10:00Z,Tues
2012-04-17 09:00:00,夏,0,1,出太陽,24.6,31.06,38,32.9975,71,329,400,9,2018-01-17T09:00:00Z,2018-01-17T09:11:00Z,Tues
2012-04-17 10:00:00,夏,0,1,出太陽,24.6,31.06,38,27.9993,52,165,217,10,2018-01-17T10:00:00Z,2018-01-17T10:10:00Z,Tues
2012-04-17 11:00:00,夏,0,1,出太陽,24.6,31.06,33,27.9993,65,174,239,11,2018-01-17T11:00:00Z,2018-01-17T11:43:00Z,Tues
2012-04-17 12:00:00,夏,0,1,出太陽,24.6,31.06,33,23.9994,65,179,244,12,2018-01-17T12:00:00Z,2018-01-17T12:57:00Z,Tues
2012-04-17 13:00:00,夏,0,1,出太陽,25.42,31.06,29,16.9979,52,187,239,13,2018-01-17T13:00:00Z,2018-01-17T13:54:00Z,Tues
2012-04-17 14:00:00,夏,0,1,出太陽,26.24,31.06,27,19.0012,59,198,257,14,2018-01-17T14:00:00Z,2018-01-17T14:25:00Z,Tues
2012-04-17 15:00:00,夏,0,1,出太陽,27.06,31.06,24,22.0028,91,217,308,15,2018-01-17T15:00:00Z,2018-01-17T15:30:00Z,Tues
2012-04-17 16:00:00,夏,0,1,出太陽,27.88,31.06,22,23.9994,50,320,370,16,2018-01-16T16:00:00Z,2018-01-16T16:46:00Z,Tues
2012-04-17 17:00:00,夏,0,1,出太陽,26.24,30.305,25,19.9995,108,673,781,17,2018-01-16T17:00:00Z,2018-01-16T17:43:00Z,Tues
2012-04-17 18:00:00,夏,0,1,出太陽,26.24,30.305,25,19.0012,105,670,775,18,2018-01-16T18:00:00Z,2018-01-16T18:27:00Z,Tues
2012-04-17 19:00:00,夏,0,1,出太陽,24.6,30.305,26,16.9979,73,464,537,19,2018-01-16T19:00:00Z,2018-01-16T19:35:00Z,Tues
2012-04-17 20:00:00,夏,0,1,出太陽,24.6,30.305,23,19.0012,44,358,402,20,2018-01-16T20:00:00Z,2018-01-16T20:57:00Z,Tues
2012-04-17 21:00:00,夏,0,1,出太陽,22.96,26.515,26,19.9995,37,260,297,21,2018-01-16T21:00:00Z,2018-01-16T21:40:00Z,Tues
2012-04-17 22:00:00,夏,0,1,出太陽,22.14,25.76,30,16.9979,18,144,162,22,2018-01-16T22:00:00Z,2018-01-16T22:24:00Z,Tues
2012-04-17 23:00:00,夏,0,1,出太陽,22.14,25.76,32,15.0013,10,72,82,23,2018-01-16T23:00:00Z,2018-01-16T23:25:00Z,Tues
2012-04-18 00:00:00,夏,0,1,出太陽,22.14,25.76,32,11.0014,3,35,38,0,2018-01-17T00:00:00Z,2018-01-17T00:06:00Z,Wed
2012-04-18 01:00:00,夏,0,1,出太陽,21.32,25,34,12.998,1,13,14,1,2018-01-17T01:00:00Z,2018-01-17T01:52:00Z,Wed
2012-04-18 02:00:00,夏,0,1,陰天,20.5,24.24,42,12.998,1,8,9,2,2018-01-17T02:00:00Z,2018-01-17T02:58:00Z,Wed
2012-04-18 03:00:00,夏,0,1,陰天,20.5,24.24,42,15.0013,0,6,6,3,2018-01-17T03:00:00Z,2018-01-17T03:35:00Z,Wed
2012-04-18 04:00:00,夏,0,1,陰天,20.5,24.24,42,19.0012,0,7,7,4,2018-01-17T04:00:00Z,2018-01-17T04:53:00Z,Wed
2012-04-18 05:00:00,夏,0,1,陰天,20.5,24.24,39,19.0012,0,34,34,5,2018-01-17T05:00:00Z,2018-01-17T05:18:00Z,Wed
2012-04-18 06:00:00,夏,0,1,陰天,20.5,24.24,39,19.0012,6,128,134,6,2018-01-17T06:00:00Z,2018-01-17T06:40:00Z,Wed
2012-04-18 07:00:00,夏,0,1,陰天,20.5,24.24,39,12.998,10,408,418,7,2018-01-17T07:00:00Z,2018-01-17T07:43:00Z,Wed
2012-04-18 08:00:00,夏,0,1,雨天,20.5,24.24,39,12.998,25,551,576,8,2018-01-17T08:00:00Z,2018-01-17T08:24:00Z,Wed
2012-04-18 09:00:00,夏,0,1,雨天,19.68,23.485,44,19.9995,20,245,265,9,2018-01-17T09:00:00Z,2018-01-17T09:49:00Z,Wed
2012-04-18 10:00:00,夏,0,1,雨天,19.68,23.485,47,15.0013,31,116,147,10,2018-01-17T10:00:00Z,2018-01-17T10:36:00Z,Wed
2012-04-18 11:00:00,夏,0,1,雨天,18.86,22.725,47,16.9979,14,105,119,11,2018-01-17T11:00:00Z,2018-01-17T11:28:00Z,Wed
2012-04-18 12:00:00,夏,0,1,雨天,18.86,22.725,51,7.0015,15,95,110,12,2018-01-17T12:00:00Z,2018-01-17T12:09:00Z,Wed
2012-04-18 13:00:00,夏,0,1,雨天,18.86,22.725,59,0,13,51,64,13,2018-01-17T13:00:00Z,2018-01-17T13:00:00Z,Wed
2012-04-18 14:00:00,夏,0,1,雨天,18.04,21.97,72,7.0015,8,43,51,14,2018-01-17T14:00:00Z,2018-01-17T14:55:00Z,Wed
2012-04-18 15:00:00,夏,0,1,雨天,17.22,21.21,77,12.998,10,88,98,15,2018-01-17T15:00:00Z,2018-01-17T15:56:00Z,Wed
2012-04-18 16:00:00,夏,0,1,陰天,17.22,21.21,77,15.0013,36,199,235,16,2018-01-16T16:00:00Z,2018-01-16T16:30:00Z,Wed
2012-04-18 17:00:00,夏,0,1,陰天,17.22,21.21,77,12.998,46,442,488,17,2018-01-16T17:00:00Z,2018-01-16T17:13:00Z,Wed
2012-04-18 18:00:00,夏,0,1,陰天,17.22,21.21,77,0,27,478,505,18,2018-01-16T18:00:00Z,2018-01-16T18:51:00Z,Wed
2012-04-18 19:00:00,夏,0,1,陰天,17.22,21.21,77,8.9981,26,342,368,19,2018-01-16T19:00:00Z,2018-01-16T19:21:00Z,Wed
2012-04-18 20:00:00,夏,0,1,陰天,17.22,21.21,77,7.0015,8,252,260,20,2018-01-16T20:00:00Z,2018-01-16T20:29:00Z,Wed
2012-04-18 21:00:00,夏,0,1,陰天,17.22,21.21,82,6.0032,24,165,189,21,2018-01-16T21:00:00Z,2018-01-16T21:56:00Z,Wed
2012-04-18 22:00:00,夏,0,1,陰天,17.22,21.21,77,6.0032,9,153,162,22,2018-01-16T22:00:00Z,2018-01-16T22:33:00Z,Wed
2012-04-18 23:00:00,夏,0,1,陰天,17.22,21.21,77,0,14,56,70,23,2018-01-16T23:00:00Z,2018-01-16T23:02:00Z,Wed
2012-04-19 00:00:00,夏,0,1,雨天,17.22,21.21,77,0,5,20,25,0,2018-01-17T00:00:00Z,2018-01-17T00:54:00Z,Thurs
2012-04-19 01:00:00,夏,0,1,雨天,17.22,21.21,77,7.0015,2,11,13,1,2018-01-17T01:00:00Z,2018-01-17T01:08:00Z,Thurs
2012-04-19 02:00:00,夏,0,1,陰天,17.22,21.21,77,0,2,4,6,2,2018-01-17T02:00:00Z,2018-01-17T02:18:00Z,Thurs
2012-04-19 03:00:00,夏,0,1,陰天,17.22,21.21,77,0,1,3,4,3,2018-01-17T03:00:00Z,2018-01-17T03:13:00Z,Thurs
2012-04-19 04:00:00,夏,0,1,陰天,17.22,21.21,71,0,0,4,4,4,2018-01-17T04:00:00Z,2018-01-17T04:09:00Z,Thurs
2012-04-19 05:00:00,夏,0,1,出太陽,16.4,20.455,82,0,0,30,30,5,2018-01-17T05:00:00Z,2018-01-17T05:06:00Z,Thurs
2012-04-19 06:00:00,夏,0,1,陰天,16.4,20.455,82,7.0015,4,116,120,6,2018-01-17T06:00:00Z,2018-01-17T06:33:00Z,Thurs
2012-04-19 07:00:00,夏,0,1,陰天,16.4,20.455,82,8.9981,15,391,406,7,2018-01-17T07:00:00Z,2018-01-17T07:51:00Z,Thurs
2012-04-19 08:00:00,夏,0,1,陰天,17.22,21.21,82,7.0015,26,651,677,8,2018-01-17T08:00:00Z,2018-01-17T08:02:00Z,Thurs
2012-04-19 09:00:00,夏,0,1,陰天,18.86,22.725,72,0,31,270,301,9,2018-01-17T09:00:00Z,2018-01-17T09:53:00Z,Thurs
2012-04-19 10:00:00,夏,0,1,出太陽,19.68,23.485,63,6.0032,46,143,189,10,2018-01-17T10:00:00Z,2018-01-17T10:50:00Z,Thurs
2012-04-19 11:00:00,夏,0,1,出太陽,21.32,25,48,0,46,183,229,11,2018-01-17T11:00:00Z,2018-01-17T11:41:00Z,Thurs
2012-04-19 12:00:00,夏,0,1,出太陽,22.14,25.76,49,0,51,213,264,12,2018-01-17T12:00:00Z,2018-01-17T12:39:00Z,Thurs
2012-04-19 13:00:00,夏,0,1,出太陽,22.96,26.515,46,0,52,186,238,13,2018-01-17T13:00:00Z,2018-01-17T13:19:00Z,Thurs
2012-04-19 14:00:00,夏,0,1,出太陽,23.78,27.275,43,0,54,183,237,14,2018-01-17T14:00:00Z,2018-01-17T14:09:00Z,Thurs
2012-04-19 15:00:00,夏,0,1,出太陽,24.6,31.06,43,0,66,196,262,15,2018-01-17T15:00:00Z,2018-01-17T15:20:00Z,Thurs
2012-04-19 16:00:00,夏,0,1,出太陽,25.42,31.06,41,7.0015,63,324,387,16,2018-01-16T16:00:00Z,2018-01-16T16:32:00Z,Thurs
2012-04-19 17:00:00,夏,0,1,出太陽,24.6,31.06,43,6.0032,85,663,748,17,2018-01-16T17:00:00Z,2018-01-16T17:17:00Z,Thurs
2012-04-19 18:00:00,夏,0,1,出太陽,24.6,31.06,43,6.0032,99,677,776,18,2018-01-16T18:00:00Z,2018-01-16T18:25:00Z,Thurs
2012-04-19 19:00:00,夏,0,1,出太陽,23.78,27.275,46,8.9981,70,516,586,19,2018-01-16T19:00:00Z,2018-01-16T19:18:00Z,Thurs
2012-04-19 20:00:00,夏,0,1,出太陽,22.96,26.515,49,15.0013,52,352,404,20,2018-01-16T20:00:00Z,2018-01-16T20:25:00Z,Thurs
2012-04-19 21:00:00,夏,0,1,出太陽,21.32,25,55,7.0015,27,240,267,21,2018-01-16T21:00:00Z,2018-01-16T21:40:00Z,Thurs
2012-04-19 22:00:00,夏,0,1,出太陽,21.32,25,59,12.998,29,219,248,22,2018-01-16T22:00:00Z,2018-01-16T22:01:00Z,Thurs
2012-04-19 23:00:00,夏,0,1,出太陽,20.5,24.24,63,7.0015,20,124,144,23,2018-01-16T23:00:00Z,2018-01-16T23:48:00Z,Thurs
2012-05-01 00:00:00,夏,0,1,陰天,20.5,24.24,59,12.998,7,28,35,0,2018-01-17T00:00:00Z,2018-01-17T00:07:00Z,Tues
2012-05-01 01:00:00,夏,0,1,陰天,20.5,24.24,63,8.9981,0,21,21,1,2018-01-17T01:00:00Z,2018-01-17T01:19:00Z,Tues
2012-05-01 02:00:00,夏,0,1,陰天,20.5,24.24,72,6.0032,1,7,8,2,2018-01-17T02:00:00Z,2018-01-17T02:39:00Z,Tues
2012-05-01 03:00:00,夏,0,1,陰天,20.5,24.24,77,0,1,2,3,3,2018-01-17T03:00:00Z,2018-01-17T03:37:00Z,Tues
2012-05-01 04:00:00,夏,0,1,陰天,21.32,25,72,6.0032,1,7,8,4,2018-01-17T04:00:00Z,2018-01-17T04:49:00Z,Tues
2012-05-01 05:00:00,夏,0,1,陰天,21.32,25,72,6.0032,0,17,17,5,2018-01-17T05:00:00Z,2018-01-17T05:01:00Z,Tues
2012-05-01 06:00:00,夏,0,1,雨天,21.32,25,77,7.0015,2,24,26,6,2018-01-17T06:00:00Z,2018-01-17T06:53:00Z,Tues
2012-05-01 07:00:00,夏,0,1,陰天,20.5,24.24,94,16.9979,8,161,169,7,2018-01-17T07:00:00Z,2018-01-17T07:31:00Z,Tues
2012-05-01 08:00:00,夏,0,1,陰天,21.32,25,94,19.0012,19,538,557,8,2018-01-17T08:00:00Z,2018-01-17T08:19:00Z,Tues
2012-05-01 09:00:00,夏,0,1,陰天,22.14,25.76,88,12.998,18,331,349,9,2018-01-17T09:00:00Z,2018-01-17T09:11:00Z,Tues
2012-05-01 10:00:00,夏,0,1,出太陽,25.42,29.545,78,16.9979,30,144,174,10,2018-01-17T10:00:00Z,2018-01-17T10:37:00Z,Tues
2012-05-01 11:00:00,夏,0,1,陰天,27.06,31.06,65,19.0012,50,179,229,11,2018-01-17T11:00:00Z,2018-01-17T11:51:00Z,Tues
2012-05-01 12:00:00,夏,0,1,陰天,28.7,32.575,58,15.0013,41,228,269,12,2018-01-17T12:00:00Z,2018-01-17T12:39:00Z,Tues
2012-05-01 13:00:00,夏,0,1,陰天,29.52,33.335,51,15.0013,41,208,249,13,2018-01-17T13:00:00Z,2018-01-17T13:52:00Z,Tues
2012-05-01 14:00:00,夏,0,1,陰天,30.34,33.335,48,16.9979,37,167,204,14,2018-01-17T14:00:00Z,2018-01-17T14:05:00Z,Tues
2012-05-01 15:00:00,夏,0,1,陰天,30.34,33.335,45,15.0013,48,186,234,15,2018-01-17T15:00:00Z,2018-01-17T15:01:00Z,Tues
2012-05-01 16:00:00,夏,0,1,出太陽,30.34,33.335,45,12.998,41,313,354,16,2018-01-16T16:00:00Z,2018-01-16T16:12:00Z,Tues
2012-05-01 17:00:00,夏,0,1,出太陽,30.34,33.335,48,6.0032,65,616,681,17,2018-01-16T17:00:00Z,2018-01-16T17:48:00Z,Tues
2012-05-01 18:00:00,夏,0,1,出太陽,28.7,32.575,54,8.9981,81,662,743,18,2018-01-16T18:00:00Z,2018-01-16T18:19:00Z,Tues
2012-05-01 19:00:00,夏,0,1,出太陽,28.7,32.575,54,8.9981,58,429,487,19,2018-01-16T19:00:00Z,2018-01-16T19:17:00Z,Tues
2012-05-01 20:00:00,夏,0,1,出太陽,27.06,31.06,61,11.0014,36,299,335,20,2018-01-16T20:00:00Z,2018-01-16T20:09:00Z,Tues
2012-05-01 21:00:00,夏,0,1,出太陽,26.24,30.305,65,8.9981,31,251,282,21,2018-01-16T21:00:00Z,2018-01-16T21:26:00Z,Tues
2012-05-01 22:00:00,夏,0,1,出太陽,26.24,30.305,65,0,21,190,211,22,2018-01-16T22:00:00Z,2018-01-16T22:52:00Z,Tues
2012-05-01 23:00:00,夏,0,1,出太陽,24.6,28.79,78,0,16,79,95,23,2018-01-16T23:00:00Z,2018-01-16T23:48:00Z,Tues
2012-05-02 00:00:00,夏,0,1,出太陽,24.6,28.79,78,7.0015,4,43,47,0,2018-01-17T00:00:00Z,2018-01-17T00:32:00Z,Wed
2012-05-02 01:00:00,夏,0,1,出太陽,22.96,26.515,83,0,8,7,15,1,2018-01-17T01:00:00Z,2018-01-17T01:45:00Z,Wed
2012-05-02 02:00:00,夏,0,1,出太陽,22.96,26.515,83,0,7,9,16,2,2018-01-17T02:00:00Z,2018-01-17T02:47:00Z,Wed
2012-05-02 03:00:00,夏,0,1,出太陽,22.96,26.515,83,6.0032,0,6,6,3,2018-01-17T03:00:00Z,2018-01-17T03:12:00Z,Wed
2012-05-02 04:00:00,夏,0,1,出太陽,22.14,25.76,88,0,2,2,4,4,2018-01-17T04:00:00Z,2018-01-17T04:16:00Z,Wed
2012-05-02 05:00:00,夏,0,1,出太陽,22.14,25.76,90,8.9981,2,31,33,5,2018-01-17T05:00:00Z,2018-01-17T05:37:00Z,Wed
2012-05-02 06:00:00,夏,0,1,雨天,22.96,26.515,84,0,3,117,120,6,2018-01-17T06:00:00Z,2018-01-17T06:14:00Z,Wed
2012-05-02 07:00:00,夏,0,1,陰天,22.14,25.76,88,12.998,14,344,358,7,2018-01-17T07:00:00Z,2018-01-17T07:19:00Z,Wed
2012-05-02 08:00:00,夏,0,1,陰天,22.96,26.515,88,0,26,640,666,8,2018-01-17T08:00:00Z,2018-01-17T08:10:00Z,Wed
2012-05-02 09:00:00,夏,0,1,陰天,22.96,26.515,88,0,26,289,315,9,2018-01-17T09:00:00Z,2018-01-17T09:53:00Z,Wed
2012-05-02 10:00:00,夏,0,1,陰天,23.78,27.275,83,7.0015,28,147,175,10,2018-01-17T10:00:00Z,2018-01-17T10:46:00Z,Wed
2012-05-02 11:00:00,夏,0,1,陰天,23.78,27.275,81,8.9981,39,145,184,11,2018-01-17T11:00:00Z,2018-01-17T11:03:00Z,Wed
2012-05-02 12:00:00,夏,0,1,陰天,23.78,27.275,83,15.0013,35,210,245,12,2018-01-17T12:00:00Z,2018-01-17T12:37:00Z,Wed
2012-05-02 13:00:00,夏,0,1,陰天,23.78,27.275,78,12.998,49,179,228,13,2018-01-17T13:00:00Z,2018-01-17T13:47:00Z,Wed
2012-05-02 14:00:00,夏,0,1,出太陽,25.42,30.305,69,6.0032,51,189,240,14,2018-01-17T14:00:00Z,2018-01-17T14:28:00Z,Wed
2012-05-02 15:00:00,夏,0,1,出太陽,26.24,30.305,65,12.998,52,204,256,15,2018-01-17T15:00:00Z,2018-01-17T15:54:00Z,Wed
2012-05-02 16:00:00,夏,0,1,出太陽,26.24,30.305,65,11.0014,54,313,367,16,2018-01-16T16:00:00Z,2018-01-16T16:26:00Z,Wed
2012-05-02 17:00:00,夏,0,1,出太陽,24.6,29.545,73,16.9979,70,659,729,17,2018-01-16T17:00:00Z,2018-01-16T17:00:00Z,Wed
2012-05-02 18:00:00,夏,0,1,出太陽,22.96,26.515,73,15.0013,43,770,813,18,2018-01-16T18:00:00Z,2018-01-16T18:46:00Z,Wed
